Inv_NUM,Country,Date,Denomination,Type,grading_serv,MINTAGE,SERIAL_NUM,Grade,INFO_KM,Price,Metal Compositiom,Status,DateEntered,catagory
11431,US,1918-S,5›,Buffalo,NGC,"4,882,000",01394050002633952011,AU50,2633952-011,$300.00,,Available,1709,
9968,US,1922-D,1›,Lincoln,,,,AU,,$65.00,,Available,1502,
9971,US,1915-D,1›,Lincoln,,,,AU+,,$44.00,,Available,1502,
9976,US,1924,1›,Lincoln,,,,Unc,,$24.00,,Available,1502,
9978,US,1924-S,1›,Lincoln,,,,XF,,$20.00,,Available,1502,
9985,US,1917-D,5›,Buffalo,,,,FINE+,,$45.00,,Available,1502,
9988,US,1918-D,5›,Buffalo,,,,Good,,$20.00,,Available,1502,
9989,US,19130S TY 1,5›,Buffalo,,,,FINE+,,$47.00,,Available,1502,
12529,US,1900,$1,Morgan Dollar,,,,Unc,,$55.00,,Available,2106,
12535,US,1916-S,50›,Walking Liberty,,,,Very Fine,,$410.00,,Available,2106,
12540,US,1939-S,50›,Walking Liberty,,,,AU,,$66.00,,Available,2106,
12541,US,1939-S,50›,Walking Liberty,,,,AU,,$66.00,,Available,2106,
12135,US,1939-D-REV 40,5›,JEFFERSON,,,,AU,,$30.00,,Available,1909,
12136,US,1846-O med date,50›,Liberty Seated,,,,VG cleaned,,$50.00,,Available,1909,
12137,US,1892-S,50›,Barber,,,,AG,,$125.00,,Available,1909,
12142,US,1906,1›,Indian Cent,,,,AU+,,$32.00,,Available,1909,
12143,US,1906,1›,Indian Cent,,,,AU,,$26.00,,Available,1909,
12144,US,1906,1›,Indian Cent,,,,AU,,$26.00,,Available,1909,
12147,US,1916-D,5›,Buffalo,,,,VG,,$25.00,,Available,1910,
12151,US,188-O,$1,Morgan Dollar,,,,MS-62,,$45.00,,Available,1910,
10635,US,1883 W/Cents,5›,Liberty,,,,VG,,$25.00,,Available,1612,
10636,US,1857,1›,Flying Eagle,,,,Fine,,$38.00,,Available,1612,
10637,US,1914-S,5›,Buffalo,,,,Unc,,$148.00,,Available,1612,
10639,US,1917-D,50›,Walking Liberty,,,,Fine,,$38.00,,Available,1612,
10644,US,1914-S,5›,Buffalo,,,,Good,,$20.00,,Available,1612,
10648,US,1883-CC,$1,Morgan Dollar,,,,VF,,$93.00,,Available,1612,
10650,US,1890-CC,$1,Morgan Dollar,,,,VF,,$100.00,,Available,1612,
10656,US,1916,10›,Mercury,,,,MS-65,,$72.00,,Available,1612,
12418,US,1878-S,$1,Morgan Dollar,,,,MS-63,,$110.00,,Safe,2104,
9995,US,1913 TY 2,5›,Buffalo,,,,MS-63,,$50.00,,Available,1502,
9999,US,1890-S,10›,Liberty Seated,,,,AU cleaned,,$110.00,,Available,1502,
10002,US,1921-D,10›,Mercury,,,,Good,,$66.00,,Available,1502,
12044,France,1859 A,50›,50 Cent,,"3,880,000",,XF,794.1,$50.00,,Available,1904,
12045,Great Britain,1844,1/2 Crown,Victoria,,"1,999,000",,VG,740,$40.00,,Available,1904,
12046,South Africa,1894,1 Penny,Large Penny,,"182,000",,AU+,,$100.00,,Available,1904,
12047,Syria,1933,50 p,50 Piastres,,"250,000",,VF,74,$75.00,,Available,1904,
12051,Brithish Honduras,1895,50›,Queen Victoria,,"36,000",,VG,10,$20.00,,Available,1904,
12052,Panama,1904,10c,10 Centisimos,,"1,100,000",,XF,3,$20.00,,Available,1904,
12053,Congo Free State,1888,2c,2 Centimes,,,,Unc,2,$50.00,,Available,1904,
12055,Essequebo & Demerary,1813,1/2›,1/2 Striver,,,,XF,9,$55.00,,Available,1904,
12056,New Zeland,1946,1 Penny,Large Penny,,"6,720,000",,AU,13,$8.00,,Available,1904,
12057,South Africa,1897,2 1/2s,2 1/2 Shilling,,"149,000",,XF,7,$70.00,,Available,1904,
12058,South Africa,1896,2 1/2,2 1/2 Shilling,,,,VF,7,$25.00,,Available,1904,
12060,Denmark,1842,1 r,1 Rigsbankdaler,,,,XF Scratch,735.1,$110.00,,Available,1904,
12061,Straits Settlements,1845,1/2›,Hal Cent,,"18,700,000",,VF,2,$40.00,,Available,1904,
13060,US,1916-S,10›,Mercury,,,,Fine,,$23.00,,Available,1907,
10016,US,1951-S,50›,Franklin,,,,Unc,,$25.00,,Available,1502,
11991,US,1883 NC,5›,Liberty,,,,Unc,CC,$23.00,,Available,1901,
11992,US,1883 NC,5›,Liberty,,,,Unc,CC,$23.00,,Available,1901,
10066,US,1870,5›,SHIELD,,,,Fine,,$58.00,,Available,1503,
10076,US,1913-D TY 1,5›,Buffalo,,,,AU,,$55.00,,Available,1503,
10078,US,1919-D,5›,Buffalo,,,,VG,,$32.00,,Available,1503,
10079,US,1869,5›,SHIELD,,,,VG,,$25.00,,Available,1503,
10087,US,1909-S,1›,Indian Cent,,,,Fine,,$475.00,,Available,1503,
10098,US,1837,50›,Bust,,,,VF cleaned,,$89.00,,Available,1503,
12808,US,1879-S Rev 78',$1,Morgan Dollar,,,,AU Rim Nik,,$175.00,,Available,2111,
12810,US,1891-S,$1,Morgan Dollar,,,,AU55,,$75.00,,Available,2111,
12815,US,1891-S,$1,Morgan Dollar,,,,AU55,,$75.00,,Available,2111,
12816,US,1883-O,$1,Morgan Dollar,,,,MS-62,,$58.00,,Available,2111,
12820,US,1882-S,$1,Morgan Dollar,,,,MS-62,,$58.00,,Available,2111,
12902,US,1905-O,25›,Barber,,,,VG Cleaned,,$55.00,,Available,2202,
12905,US,1890-S,$1,Morgan Dollar,,,,MS-64,,$300.00,,Available,2202,
12916,US,1853 Arrows,10›,Liberty Seated,,,,XF Cleaned,,$90.00,,Available,2203,
12917,US,1876,25›,Liberty Seated,,,,VG,,$26.00,,Available,2203,
10122,US,1883,$1,Morgan Dollar,,,,Unc,,$55.00,,Available,1503,
10133,US,1886,$1,Morgan Dollar,,,,AU,,$41.00,,Available,1503,
10250,CANADA,1934,5›,Five Cents,,,,AU,,$58.00,,Available,1508,
10136,US,1899-S,$1,Morgan Dollar,,,,AU 58,,$250.00,,Available,1503,
10154,US,1917-S  TY 1,25›,STANDING Liberty,,,,Good,,$40.00,,Available,1505,
10157,US,1935-S,50›,Walking Liberty,,,,VF+,,$33.00,,Available,1505,
13505,US,1927-S,25›,Standing Liberty,,,,Good,,$48.00,,Available,2307,
13425,US,1885-O,$1,Morgan,,,,MS-63,,$78.00,,Available,2304,
13426,US,1890,$1,Morgan,,,,MS-62,,$66.00,,Available,2304,
13427,US,1885,$1,Morgan,,,,MS-62,,$62.00,,Available,2304,
13429,US,1925,50›,Stone Mountain,,,,MS-64,,$115.00,,Available,2304,
13432,US,1914-D,10›,Barber,,,,VF,,$15.00,,Available,2304,
13433,US,1875-S,20›,Twenty Cent,,,,VG,,$148.00,,Available,2304,
13440,US,1921,10›,Mercury Dime,,,,VG,,$60.00,,Available,2304,
12628,US,1929-S,25›,Walking Liberty,,,,VF,,$19.00,,Available,2106,
12629,US,1934,25›,Washington,,,,AU55,,$11.00,,Available,2106,
12630,US,1915-S,25›,Barber,,,,VG,,$37.00,,Available,2106,
12636,US,1831,50›,Bust Half,,,,VG,,$62.00,,Available,2106,
12637,US,1891,25›,Liberty Seated,,,,Fine,,$28.00,,Available,2106,
12639,US,1856,25›,Liberty Seated,,,,Fine Cleaned,,$30.00,,Available,2106,
12641,US,1915-S,50›,Barber Half,,,,Fine,,$44.00,,Available,2106,
12642,US,1915-S,50›,Barber Half,,,,Fine,,$44.00,,Available,2106,
12645,US,1920-S,10›,Mercury Dime,,,,XF,,$20.00,,Available,2106,
10162,CANADA,1916,10›,10 Cents,,,,Unc,KM# 23,$100.00,,Available,1506,
10163,CANADA,1890,25›,25 Cents,,,,VF,KM# 5,$150.00,,Available,1506,
10164,CANADA,1914,10›,10 Cents,,,,AU,KM# 23,$110.00,,Available,1506,
10168,CANADA,1906,5›,5 Cents,,,,UNC scratch,KM# 13,$80.00,,Available,1506,
10192,US,1936-D,25›,Washington,,,,VF,,$24.00,,Available,1507,
10195,US,1914-S,25›,Barber,,,,Fine,,$410.00,,Available,1507,
10199,US,1875-S,20›,TWENTY Cents,,,,FINE+,,$160.00,,Available,1507,
10202,US,1855,1›,Indian Cent,,,,VF,,$43.00,,Available,1507,
10666,US,1891-S,10›,Liberty Seated,,,,VF,,$35.00,,Available,1612,
10667,US,1957,1›,Flying Eagle,,,,AU,,$180.00,,Available,1612,
10670,US,1901-O,25›,Barber,,,,AG,,$35.00,,Available,1612,
10672,US,1895,1›,Indian Cent,,,,MS-63,,$66.00,,Available,1612,
10673,US,1868,5›,SHIELD,,,,Good,,$22.00,,Available,1612,
10676,US,1937,10›,Mercury,,,,MS-66 FB,,$40.00,,Available,1612,
10678,US,1910,5›,Liberty,,,,XF-PLANCHET PEEL,,$28.00,,Available,1612,
10679,US,1917-D,5›,Buffalo,,,,VG,,$26.00,,Available,1612,
10876,US,1921,$1,Morgan Dollar,,,,MS-63,,$50.00,,Available,1701,
10887,US,1905-S,25›,Barber,,,,Good,,$30.00,,Available,1701,
10888,US,1905-O,25›,Barber,,,,AG,,$20.00,,Available,1701,
10889,US,1911-S,25›,Barber,,,,VG,,$23.00,,Available,1701,
10890,US,1911-D,25›,Barber,,,,GOOD+,,$33.00,,Available,1701,
10894,US,1881,3›,3-Cent,,,,VF,,$22.00,,Available,1701,
10904,US,1865,3›,3-Cent,,,,VF,,$20.00,,Available,1701,
11451,US,1876,50›,Franklin,NGC,"8,418,000",01635255002725784003,AU55,2725784-003,$250.00,,Available,1709,
11452,US,2001-D,10›,Roosevelt,NGC,"1,412,800,000",00000062002725784006,MS62,NGC Missing Clad Layer Rev,$25.00,,Available,1709,
10689,US,1913-SN TY2,5›,Buffalo,,,,FINE+,,$300.00,,Available,1612,
10694,US,1903,$1,Morgan Dollar,,,,AU,,$46.00,,Available,1612,
10697,US,1918-S,10›,Mercury,,,,MS-63 planchet peel,,$260.00,,Available,1612,
10702,US,1943-D,50›,Walking Liberty,,,,35,,$35.00,,Available,1612,
10208,US,1919-D,5›,Buffalo,,,,VG,,$32.00,,Available,1507,
10209,US,1915-D,5›,Buffalo,,,,Fine,,$40.00,,Available,1507,
10210,US,1918-D,5›,Buffalo,,,,Fine,,$65.00,,Available,1507,
10213,US,1912-S,1›,Lincoln,,,,MS-63,,$300.00,,Available,1507,
11085,US,1864,2›,TWO Cents,,,,AU,,$66.00,,Available,1703,
11086,US,"1834 -lg date, sm ltrs",50›,Capped Bust,,,,XF,,$145.00,,Available,1703,
11096,US,1834,50›,Bust,,,,AU-58,,$575.00,,Available,1703,
11102,US,1909-O,25›,Barber,,,,Good,,$45.00,,Available,1703,
11108,US,1914-S,25›,Barber,,,,Fine,,$390.00,,Available,1703,
11111,US,1865,3›,3-Cent,,,,AU,,$52.00,,Available,1703,
11113,US,1921,50›,Walking Liberty,,,,Good,,$75.00,,Available,1703,
11114,US,1912-S,5›,Liberty,,,,Good,,$122.00,,Available,1703,
11115,US,1863,1›,Indian Cent,,,,MS-63,,$200.00,,Available,1703,
10251,CANADA,1935,5›,Five Cents,,,,AU,,$56.00,,Available,1508,
10253,CANADA,1922,5›,Five Cents,,,,MS-63,,$130.00,,Available,1508,
10268,US,1931-S,5›,Buffalo,,,,AU,,$44.00,,Available,1509,
10269,US,1918-D,5›,Buffalo,,,,Good,,$20.00,,Available,1509,
10270,US,1931-S,5›,Buffalo,,,,Good,,$44.00,,Available,1509,
11134,CANADA,1910-pointed leaves,5›,5 Cents,,,,Unc,,$87.00,,Available,1703,
11135,CANADA,1896,5›,5 Cents,,,,XF,,$27.00,,Available,1703,
11136,CANADA,1888,5›,5 Cents,,,,XF,,$35.00,,Available,1703,
11137,Canada,1906,5›,5 Cents,,,,AU 58,,$80.00,,Available,1703,
11138,CANADA,1891,5›,5 Cents,,,,VF,,$25.00,,Available,1703,
11139,CANADA,1871,5›,5 Cents,,,,XF,,$73.00,,Available,1703,
11140,CANADA,1899,5›,5 Cents,,,,Fine,,$20.00,,Available,1703,
11142,CANADA,1893,5›,5 Cents,,,,XF,,$28.00,,Available,1703,
11144,CANADA,1897,5›,5 Cents,,,,XF,,$63.00,,Available,1703,
11145,CANADA,1886-small 6,5›,5 Cents,,,,XF,,$51.00,,Available,1703,
11146,CANADA,1872-H,5›,5 Cents,,,,XF,,$62.00,,Available,1703,
11147,CANADA,1882,5›,5 Cents,,,,XF,,$77.00,,Available,1703,
11148,CANADA,1897,5›,5 Cents,,,,XF,,$63.00,,Available,1703,
11149,CANADA,1885,5›,5 Cents,,,,VF,,$78.00,,Available,1703,
11150,CANADA,1921,10›,Dime,,,,AU,,$55.00,,Available,1703,
11151,CANADA,1918,10›,Dime,,,,AU,,$40.00,,Available,1703,
11152,CANADA,1931,10›,Dime,,,,AU,,$40.00,,Available,1703,
11154,CANADA,1918,10›,Dime,,,,Unc,,$73.00,,Available,1703,
11155,CANADA,1932,10›,Dime,,,,AU,,$67.00,,Available,1703,
11156,CANADA,1919,10›,Dime,,,,Unc,,$75.00,,Available,1703,
11157,CANADA,1920,10›,Dime,,,,Unc,,$82.00,,Available,1703,
11158,CANADA,1917,10›,Dime,,,,Unc,,$83.00,,Available,1703,
11160,CANADA,1874,25›,QUARTRE,,,,XF scratches obv,,$90.00,,Available,1703,
11162,CANADA,1947,25›,QUARTER,,,,MS-63,,$36.00,,Available,1703,
11163,CANADA,1956,25›,QUARTER,,,,MS-64,,$30.00,,Available,1703,
11164,CANADA,1958,25›,QUARTER,,,,Unc,,$20.00,,Available,1703,
11165,CANADA,1957,25›,QUARTER,,,,MS-63 PL,,$20.00,,Available,1703,
11166,CANADA,1943,25›,QUARTER,,,,MS-63,,$48.00,,Available,1703,
11167,CANADA,1872,25›,QUARTER,,,,VF cleaned,,$73.00,,Available,1703,
11168,canada,1939,25›,quarter,,,,Unc,,$73.00,,Available,1703,
11169,danish west indies,1879H,10›,10 cents,,,,vf,km 70,$95.00,,Available,1703,
11172,US,1941-S,50›,Walking Liberty,,,,MS-64,,$185.00,,Available,1704,
10276,US,1935,5›,Buffalo,,,,Unc,,$24.00,,Available,1509,
10277,US,1937,5›,Buffalo,,,,MS-63,,$36.00,,Available,1509,
10278,US,1914-S,5›,Buffalo,,,,VF,,$55.00,,Available,1509,
10281,US,1944,50›,Walking Liberty,,,,MS-65,,$110.00,,Available,1509,
10294,US,1875-S,20›,TWEHTY Cents,,,,Good,,$99.00,,Available,1509,
12834,US,1886,$1,Morgan Dollar,NGC,,01716663004294478034,MS-63,,$69.00,,Available,2112,
12839,US,1921,$1,Peace,PCGS,,0073566409547022,MS64,,"$1,840.00",,Available,2112,
14255,US,1917-D Obv,50›,Walking Liberty,,,,Good,,$24.00,,Available,2409,
14256,US,1917-S Rev,50›,Walking Liberty,,,,VG,,$24.00,,Available,2409,
14257,US,1917-S Rev,50›,Walking Liberty,,,,VG,,$24.00,,Available,2409,
14258,US,1945,50›,Walking Liberty,,,,AU58,,$24.00,,Available,2409,
14259,US,1923-S,50›,Walking Liberty,,,,VG,,$27.00,,Available,2409,
14260,US,1919-S,50›,Walking Liberty,,,,Good,,$20.00,,Available,2409,
14261,US,1917-S Rev,50›,Walking Liberty,,,,VG,,$24.00,,Available,2409,
14262,US,1917-S Obv,50›,Walking Liberty,,,,VG,,$49.00,,Available,2409,
14264,US,1938-D,50›,Walking Liberty,,,,VF,,$88.00,,Available,2409,
14265,US,1938-D,50›,Walking Liberty,,,,Fine,,$71.00,,Available,2409,
14269,US,1949-S,50›,Franklin,,,,AU,,$33.00,,Available,2409,
14270,US,1951-S,50›,Franklin,,,,Unc,,$20.00,,Available,2409,
14271,US,1951-S,50›,Franklin,,,,Unc,,$20.00,,Available,2409,
14272,US,1951-S,50›,Franklin,,,,Unc,,$20.00,,Available,2409,
14273,US,1951-S,50›,Franklin,,,,Unc,,$20.00,,Available,2409,
14274,US,1949-S,50›,Franklin,,,,Unc,,$58.00,,Available,2409,
14275,US,1949-S,50›,Franklin,,,,MS-64,,$58.00,,Available,2409,
14276,US,1951-S,50›,Franklin,,,,Unc,,$20.00,,Available,2409,
14342,US,1918-S,5›,Buffalo,,,,Fine,,$46.00,,Available,2410,
13975,US,1927-D,25›,Standing Liberty,,,,VG,,$19.00,,Available,2405,
13976,US,1927-S,25›,Standing Liberty,,,,Good,,$52.00,,Available,2405,
13977,US,1924-S,25›,Standing Liberty,,,,Fine,,$52.00,,Available,2405,
13980,US,1903,50›,Barber Half,,,,VG,,$25.00,,Available,2405,
13981,US,1908-O,50›,Barber Half,,,,VG,,$22.00,,Available,2405,
13982,US,1893-S,50›,Barber Half,,,,AG,,$100.00,,Available,2405,
13983,US,1909-S,50›,Barber Half,,,,VG,,$23.00,,Available,2405,
13984,US,1910-S,50›,Barber Half,,,,VG,,$25.00,,Available,2405,
13985,US,1915-S,50›,Barber Half,,,,VG,,$22.00,,Available,2405,
13987,US,1864 Small Motto,2›,Two Cent,,,,VF/XF,,$440.00,,Available,2405,
13988,US,1930-S,25›,Standing Liberty,,,,VF,,$15.00,,Available,2405,
13989,US,1927,25›,Standing Liberty,,,,Fine,,$10.00,,Available,2405,
13990,US,1929-S,25›,Standing Liberty,,,,VF,,$15.00,,Available,2405,
13991,US,1920,10›,Mercury,,,,MS-64FB,,$198.00,,Available,2405,
13992,US,1926,10›,Mercury,,,,MS-63,,$66.00,,Available,2405,
14010,US,1930-S,5›,Buffalo,,,,XF,,$19.00,,Available,2405,
13993,US,1923,10›,Mercury,,,,AU FB,,$22.00,,Available,2405,
13994,US,1917-S,10›,Mercury,,,,MS-63FB,,$176.00,,Available,2405,
13996,US,1879-S,$1,Morgan,,,,MS-65,,$176.00,,Available,2405,
13997,US,1879-S,$1,Morgan,,,,MS-65,,$176.00,,Available,2405,
14000,US,1922-S,$1,Peace,,,,MS-64,,$220.00,,Available,2405,
14001,US,1903-S,$1,Morgan,,,,VG Cleaned,,$75.00,,Available,2405,
14002,US,1853 A&R,25›,Seated Liberty,,,,Good,,$30.00,,Available,2405,
14003,US,1873 Arrows,10›,Seated Liberty,,,,XF,,$154.00,,Available,2405,
14005,US,1877,50›,Seated Liberty,,,,XF,,$110.00,,Available,2405,
14007,US,1802,1›,Bust,,,,VG Corroded,,$132.00,,Available,2405,
14009,US,1935,10›,Mercury,,,,MS-65 FB,,$88.00,,Available,2405,
14011,US,1931-S,5›,Buffalo,,,,XF,,$28.00,,Available,2405,
14012,US,1917-S,5›,Buffalo,,,,Good,,$20.00,,Available,2405,
14013,US,1935-S,5›,Buffalo,,,,Unc,,$40.00,,Available,2405,
10914,US,1852 TY 1,3›,3-Cent Silver,,,,Fine,,$48.00,,Available,1701,
10924,US,1935-S,50›,Walking Liberty,,,,MS-63,,$390.00,,Available,1701,
10927,US,1934-S,50›,Walking Liberty,,,,Unc,,$315.00,,Available,1701,
10932,US,1927-S,50›,Walking Liberty,,,,AU cleaned,,$300.00,,Available,1701,
12086,US,1859,1›,Indian Cent,,,,XF,,$130.00,,Available,1906,
12094,US,1872,1›,Indian Cent,,,,VG,,$160.00,,Available,1906,
12097,US,1871,1›,Indian Cent,,,,VG-gouge obv,,$75.00,,Available,1906,
12098,US,1867,1›,Indian Cent,,,,VF,,$125.00,,Available,1906,
12100,US,1885,1›,Indian Cent,,,,AU,,$95.00,,Available,1906,
12103,US,1862,1›,Indian Cent,,,,AU,,$81.00,,Available,1906,
12104,US,1863,1›,Indian Cent,,,,AU,,$80.00,,Available,1906,
10943,US,1865,2›,TWO Cents,,,,Fine,,$25.00,,Available,1701,
10944,US,1865,3›,3-Cent,,,,Fine,,$23.00,,Available,1701,
10945,US,1865,3›,3-Cent,,,,Fine,,$23.00,,Available,1701,
10946,US,1868,3›,3-Cent,,,,Fine,,$20.00,,Available,1701,
10950,US,1899,5›,Liberty,,,,VF,,$20.00,,Available,1701,
10974,US,1941-D,50›,Walking Liberty,,,,AU-58,,$24.00,,Available,1701,
12160,US,1904-O,$1,Morgan Dollar,,,,MS-63,,$66.00,,Available,1910,
12162,US,1938-D,5›,Buffalo,,,,AU,,$23.00,,Available,1910,
12164,US,1942-D,50›,Walking Liberty,,,,AU,,$20.00,,Available,1910,
12165,US,1943,50›,Walking Liberty,,,,AU-58,,$22.00,,Available,1910,
12166,US,1941-D,50›,Walking Liberty,,,,AU,,$20.00,,Available,1910,
12167,US,1945,50›,Walking Liberty,,,,AU-58,,$22.00,,Available,1910,
12169,US,1917-D,5›,Buffalo,,,,Fine,,$49.00,,Available,1910,
12171,US,1923,$1,Peace,,"30,800,000",,MS-62,,$25.00,,Available,1910,
12175,US,1924,$1,Peace,,"11,811,000",,MS-62,,$25.00,,Available,1910,
12176,US,1927,$1,Peace,,"848,000",,MS-63,,$120.00,,Available,1910,
12198,US,1879-S,$1,Morgan Dollar,,,,MS-63,,$56.00,,Available,1912,
12203,US,1943,50›,Walking Liberty,,,,MS-64,,$34.00,,Available,1912,
12216,US,1887,$1,Morgan Dollar,,,,MS-63,,$48.00,,Available,1912,
12259,US,1888-S,$1,Morgan Dollar,NGC,,4772871-004,AU-53 Mint Error,Obverse Struck Thu,$205.00,,Available,2004,
12262,US,1857,1›,Flying Eagle,,,,Fine,,$43.00,,Available,2006,
12263,US,1894,1›,Indian Cent,,,,XF,,$51.00,,Available,2006,
12267,US,1913,10›,Barber Dime,,,,XF,,$27.00,,Available,2006,
12271,US,1938-S,25›,Washington,,,,XF,,$22.00,,Available,2006,
12272,US,1939-S,25›,Washington,,,,XF,,$22.00,,Available,2006,
12273,US,1936-D,25›,Washington,,,,VF,,$24.00,,Available,2006,
12274,US,1945-D,25›,Washington,,,,MS-64,,$20.00,,Available,2006,
12276,US,1933-S,50›,Walking Liberty,,,,Fine,,$20.00,,Available,2006,
12222,US,1890,5›,Liberty,,,,Fine,,$27.00,,Available,2002,
12223,US,1880,1›,Indian Cent,,,,AU,,$50.00,,Available,2002,
12225,US,18678,1›,Indian Cent,,,,VG,,$74.00,,Available,2002,
12226,US,1857,1›,Flying Eagle,,,,VG,,$38.00,,Available,2002,
12228,US,1845,1›,Large Cent,,,,VF,,$50.00,,Available,2002,
12229,US,1874,1›,Indian Cent,,,,Good,,$21.00,,Available,2002,
12231,US,1908-S,1›,Indian Cent,,,,XF,,$176.00,,Available,2002,
12232,US,1908-S,1›,Indian Cent,,,,VF,,$120.00,,Available,2002,
12233,US,1908-S,1›,Indian Cent,,,,XF,,$176.00,,Available,2002,
10980,US,1946-S,50›,Walking Liberty,,,,AU-58,,$45.00,,Available,1701,
10985,US,1915-S,10›,Barber,,,,VF,,$44.00,,Available,1701,
10987,US,1917 Type I,25›,Standing Liberty,,,,Fine,,$0.00,,Available,1701,
10988,US,1924,25›,Standing Liberty,,,,Fine+,,$20.00,,Available,1701,
10989,US,1863,1›,Indian Cent,,,,XF,,$41.00,,Available,1701,
10991,US,1876,1›,Indian Cent,,,,Good,,$26.00,,Available,1701,
10992,US,1883 w/Cents,5›,Liberty,,,,VG,,$25.00,,Available,1701,
10997,US,1926-S,10›,Mercury,,,,VF,,$55.00,,Available,1701,
10998,US,1921-D,10›,Mercury,,,,Good Scratch Obv,,$35.00,,Available,1701,
11000,US,1938,5›,JEFFERSON,,,,PROOF,,$55.00,,Available,1702,
11003,HAWAII,188E,10›,Dime,,,,SCRATCH REV,,$35.00,,Available,1702,
11005,US,1937,10›,Mercury,,,,MS-64,,$20.00,,Available,1702,
11012,US,1910,50›,Barber,,,,Fine,,$70.00,,Available,1702,
11013,US,1921-D,10›,Mercury,,,,GOOD scratch rev,,$35.00,,Available,1702,
11017,US,1939-D,50›,OREGON TRAIL COMM,,,,AU,,$390.00,,Available,1702,
11024,US,1941,50›,Walking Liberty,,,,AI,,$25.00,,Available,1702,
11028,US,1942,50›,Walking Liberty,,,,AU,,$25.00,,Available,1702,
11037,US,1942,50›,Walking Liberty,,,,AU,,$25.00,,Available,1702,
11042,US,1941,50›,Walking Liberty,,,,AU,,$25.00,,Available,1702,
11186,US,1951-S,50›,Franklin,,,,Unc,,$22.00,,Available,1704,
11188,US,1951-S,50›,Franklin,,,,Unc,,$22.00,,Available,1704,
11189,US,1949-S,50›,Franklin,,,,MS-63,,$82.00,,Available,1704,
11194,US,1908,10›,Barber,,,,XF,,$20.00,,Available,1704,
11195,US,1916,10›,Barber,,,,XF,,$20.00,,Available,1704,
11202,US,1827 SQ 2,50›,Bust,,,,FINE lgt. Scratch obv,,$72.00,,Available,1705,
11203,US,1914-s,5›,Buffalo,,,,Fine,,$38.00,,Available,1705,
11204,US,1926-S,5›,Buffalo,,,,VG,,$38.00,,Available,1705,
11206,US,1927-S,5›,Buffalo,,,,VF,,$30.00,,Available,1705,
11207,US,1875-S,20›,TWENTY Cents,,,,VF,,$140.00,,Available,1705,
11209,US,1818,25›,Bust,,,,Fine,,$275.00,,Available,1705,
11214,US,1916-D,5›,Buffalo,,,,MS-63,,$220.00,,Available,1705,
11226,US,1945-S,50›,Walking Liberty,,,,MS-63,,$55.00,,Available,1705,
11227,US,1979-S TY 2,$1,SBA,,,,PROOF,,$28.00,,Available,1707,
12324,US,1890,1›,Indian Cent,,"57,180,114",,Unc,,$41.00,,Available,2010,
12325,US,1878 8TF,$1,Morgan Dollar,,"749,500",,MS-63,,$275.00,,Available,2010,
12327,US,1913,25››,Barber,,"484,000",,VG,,$45.00,,Available,2010,
12328,US,1896-O,25››,Barber,,"1,484,000",,Good,,$68.00,,Available,2010,
12329,US,1908-S,25››,Barber,,"784,000",,Good,,$30.00,,Available,2010,
12330,US,1912-D,50›,Barber,,,,Very Good,,$20.00,,Available,2010,
12332,US,1913-D Type I,5›,Buffalo Nickel,,,,VG,,$20.00,,Available,2010,
12333,US,1882,3›,Three Cent Nickel,,"22,200",,Fine,,$165.00,,Available,2011,
12357,US,1853,1›,Large Cent,,,,XF,,$62.00,,Available,2012,
12358,US,1900-O,50›,Barber Half,,,,Good,,$27.00,,Available,2012,
12359,US,1927,5›,Buffalo,,,,AU,,$23.00,,Available,2012,
12360,US,1905,25›,Barber,,,,Very Good,,$27.00,,Available,2012,
12361,US,1917-S,5›,Buffalo,,,,VF,,$100.00,,Available,2012,
12363,US,1909,50›,Barber,,,,VG/Fine,,$35.00,,Available,2012,
12366,US,1856,1›,Briaded Hair Large Cent,,,,XF,Upright 5,$74.00,,Available,2101,
12377,US,1972 Double Die,1›,Lincoln,,,,MS-64 Red,,$415.00,,Available,2102,
11231,US,1878   7/8 TF,$1,Morgan Dollar,,,,MS-63  strong,,$250.00,,Available,1707,
11238,US,1925-S,50›,CA JUBILEE COM,,,,Unc,,$185.00,,Available,1707,
11241,DANISH WEST INDIES,1816,10,SKILLING,,,,VF,KM 14,$50.00,,Available,1707,
11242,CEYLON,1843,,GEO.STEWART & CO,,,,BU,,$30.00,,Available,1707,
11244,US,1900-S,$1,Morgan Dollar,,,,AU-55,,$220.00,,Available,1707,
11249,DANISH WEST INDIES,1905(H),1,Cent,,,,XF,km 75,$27.50,,Available,1707,
11250,BRITISH HONDURAS,1895,25,Cents,,,,Fine,km 9,$20.00,,Available,1707,
11334,US,1949,50›,Franklin,,,,Unc,,$33.00,,Available,1709,
11345,US,1837,50›,Bust Half,,,,AU-55,Reeded Edge,$350.00,,Available,1709,
11348,US,1932-S,25›,Washington,,,,VG,,$75.00,,Available,1709,
11251,NORWAY,1884,2,ORE,,,,XF,km 352,$20.00,,Available,1707,
11252,GREAT BRITAIN,1835,1/3,Farthing,,,,XF,KM 721,$140.00,,Available,1707,
11253,DANISH WEST INDIES,190(H),1/2›,Cent,,,,Unc,KM 74,$42.00,,Available,1707,
11254,DENMARK,1894,25,ORE,,,,XF,KM 796.1,$170.00,,Available,1707,
11255,GREAT BRITAIN,1890,3,PENCE,,,,XF,KM 758,$22.00,,Available,1707,
